Mod:Item:MetaData, Localized Name
environmentaltech:alabaster:0, Alabaster
environmentaltech:alabaster:1, Alabaster Paver
environmentaltech:alabaster:2, Alabaster Bricks
environmentaltech:alabaster:3, Alabaster Tiles
environmentaltech:alabaster_stairs, Alabaster Stairs
environmentaltech:alabaster_brick_stairs, Alabaster Brick Stairs
environmentaltech:alabaster_slab:0, Alabaster Slab
environmentaltech:alabaster_paver_slab:0, Alabaster Paver Slab
environmentaltech:alabaster_brick_slab:0, Alabaster Brick Slab
environmentaltech:lonsdaleite:0, Lonsdaleite
environmentaltech:lonsdaleite:1, Lonsdaleite Paver
environmentaltech:lonsdaleite:2, Lonsdaleite Bricks
environmentaltech:lonsdaleite:3, Lonsdaleite Tiles
environmentaltech:lonsdaleite_stairs, Lonsdaleite Stairs
environmentaltech:lonsdaleite_brick_stairs, Lonsdaleite Brick Stairs
environmentaltech:lonsdaleite_slab:0, Lonsdaleite Slab
environmentaltech:lonsdaleite_paver_slab:0, Lonsdaleite Paver Slab
environmentaltech:lonsdaleite_brick_slab:0, Lonsdaleite Brick Slab
environmentaltech:sand_enriched, Enriched Sand
environmentaltech:glass_clear, Clear Glass
environmentaltech:mica, Mica
environmentaltech:basalt_structure:0, Basalt Structure Block Tier 1
environmentaltech:basalt_structure:1, Basalt Structure Block Tier 2
environmentaltech:basalt_structure:2, Basalt Structure Block Tier 3
environmentaltech:basalt_structure:3, Basalt Structure Block Tier 4
environmentaltech:alabaster_structure:0, Alabaster Structure Block Tier 1
environmentaltech:alabaster_structure:1, Alabaster Structure Block Tier 2
environmentaltech:alabaster_structure:2, Alabaster Structure Block Tier 3
environmentaltech:alabaster_structure:3, Alabaster Structure Block Tier 4
environmentaltech:hardened_stone_structure:0, Hardened Stone Structure Block Tier 1
environmentaltech:hardened_stone_structure:1, Hardened Stone Structure Block Tier 2
environmentaltech:hardened_stone_structure:2, Hardened Stone Structure Block Tier 3
environmentaltech:hardened_stone_structure:3, Hardened Stone Structure Block Tier 4
environmentaltech:basalt_machine_base, Basalt Machine Base
environmentaltech:alabaster_machine_base, Alabaster Machine Base
environmentaltech:hardened_stone_machine_base, Hardened Stone Machine Base
environmentaltech:controller_solar_1, Solar Panel Controller Tier 1
environmentaltech:controller_solar_2, Solar Panel Controller Tier 2
environmentaltech:controller_solar_3, Solar Panel Controller Tier 3
environmentaltech:controller_solar_4, Solar Panel Controller Tier 4
environmentaltech:controller_lightning_1, Lightning Rod Controller Tier 1
environmentaltech:controller_lightning_2, Lightning Rod Controller Tier 2
environmentaltech:controller_lightning_3, Lightning Rod Controller Tier 3
environmentaltech:controller_lightning_4, Lightning Rod Controller Tier 4
environmentaltech:controller_void_ore_miner_1, Void Ore Miner Controller Tier 1
environmentaltech:controller_void_ore_miner_2, Void Ore Miner Controller Tier 2
environmentaltech:controller_void_ore_miner_3, Void Ore Miner Controller Tier 3
environmentaltech:controller_void_ore_miner_4, Void Ore Miner Controller Tier 4
environmentaltech:controller_void_res_miner_1, Void Resource Miner Controller Tier 1
environmentaltech:controller_void_res_miner_2, Void Resource Miner Controller Tier 2
environmentaltech:controller_void_res_miner_3, Void Resource Miner Controller Tier 3
environmentaltech:controller_void_res_miner_4, Void Resource Miner Controller Tier 4
environmentaltech:controller_nano_bot_beacon_1, Nano Bot Beacon Controller Tier 1
environmentaltech:controller_nano_bot_beacon_2, Nano Bot Beacon Controller Tier 2
environmentaltech:controller_nano_bot_beacon_3, Nano Bot Beacon Controller Tier 3
environmentaltech:controller_nano_bot_beacon_4, Nano Bot Beacon Controller Tier 4
environmentaltech:solar_1, Solar Cell
environmentaltech:lightning_rod, Lightning Rod
environmentaltech:lightning_rod_insulated, Insulated Lightning Rod
environmentaltech:laser_core, Laser Core
environmentaltech:lens, Clear Lens
environmentaltech:lens_colored:0, White Lens
environmentaltech:lens_colored:1, Orange Lens
environmentaltech:lens_colored:2, Magenta Lens
environmentaltech:lens_colored:3, Light Blue Lens
environmentaltech:lens_colored:4, Yellow Lens
environmentaltech:lens_colored:5, Lime Lens
environmentaltech:lens_colored:6, Pink Lens
environmentaltech:lens_colored:7, Gray Lens
environmentaltech:lens_colored:8, Light Gray Lens
environmentaltech:lens_colored:9, Cyan Lens
environmentaltech:lens_colored:10, Purple Lens
environmentaltech:lens_colored:11, Blue Lens
environmentaltech:lens_colored:12, Brown Lens
environmentaltech:lens_colored:13, Green Lens
environmentaltech:lens_colored:14, Red Lens
environmentaltech:lens_colored:15, Black Lens
environmentaltech:modifier_core, Modifier Core
environmentaltech:modifier_speed_1, Speed Modifier
environmentaltech:modifier_piezo_1, Piezo Modifier
environmentaltech:modifier_accuracy_1, Accuracy Modifier
environmentaltech:modifier_flight, Flight Modifier
environmentaltech:modifier_night_vision, Night Vision Modifier
environmentaltech:modifier_haste, Haste Modifier
environmentaltech:modifier_strength, Strength Modifier
environmentaltech:modifier_water_breathing, Water Breathing Modifier
environmentaltech:modifier_regen, Regen Modifier
environmentaltech:modifier_saturation, Saturation Modifier
environmentaltech:modifier_resistance, Resistance Modifier
environmentaltech:modifier_jump_boost, Jump Boost Modifier
environmentaltech:modifier_fire_resistance, Fire Resistance Modifier
environmentaltech:launcher_1, Launcher
environmentaltech:lens_item, Lens
environmentaltech:photovoltaic_cell, Photovoltaic Cell
environmentaltech:tool_multiblock_assembler, Assembler
environmentaltech:ender_stabilized, Stabilized Ender Pearl
environmentaltech:lonsdaleite_shard, Lonsdaleite Shard
environmentaltech:digital_guide, Digital Guide [WIP]
etlunar:controller_lunar_custom, Lunar Panel Controller
etlunar:lunar_1, Lunar Cell
etlunar:lunarvoltaic_cell, Lunarvoltaic Cell
extrabitmanipulation:bodypart_template, Bodypart Template
extrabitmanipulation:BitWrench, Bit Wrench
extrabitmanipulation:SculptingLoop, Curved Sculpting Wire
extrabitmanipulation:SculptingSquare, Straight Sculpting Wire
extrabitmanipulation:SculptingSpadeCurved, Curved Sculpting Spade
extrabitmanipulation:SculptingSpadeSquared, Flat Sculpting Spade
extrabitmanipulation:ModelingTool, Modeling Tool
extrabitmanipulation:ModelingToolHead, Modeling Tool Head
extrabitmanipulation:BitWrenchHead, Bit Wrench Head
extrabitmanipulation:SculptingLoopHead, Curved Sculpting Wire Head
extrabitmanipulation:SculptingSquareHead, Straight Sculpting Wire Head
extrabitmanipulation:SculptingSpadeCurvedHead, Curved Sculpting Spade Head
extrabitmanipulation:SculptingSpadeSquaredHead, Flat Sculpting Spade Head
extrabitmanipulation:DiamondNugget, Diamond Nugget
extrabitmanipulation:chiseled_helmet, Chiseled Helmet
extrabitmanipulation:chiseled_chestplate, Chiseled Chestplate
extrabitmanipulation:chiseled_leggings, Chiseled Leggings
extrabitmanipulation:chiseled_boots, Chiseled Boots
extrarails:lockingRail, Locking Rail
extrarails:directionRail, Direction Rail
extrarails:teleportingRail, Teleporting Rail
extrarails:comparatorRail, Comparator Rail
extrarails:woodenRail, Wooden Rail
minefactoryreloaded:milk_fluid, Milk
minefactoryreloaded:sludge_fluid, Sludge
minefactoryreloaded:sewage_fluid, Sewage
minefactoryreloaded:mob_essence_fluid, fluid.mfr.mobessence.still.name
minefactoryreloaded:biofuel_fluid, BioFuel
minefactoryreloaded:meat_fluid, Meat
minefactoryreloaded:pink_slime_fluid, fluid.mfr.pinkslime.still.name
minefactoryreloaded:chocolate_milk_fluid, fluid.mfr.chocolatemilk.still.name
minefactoryreloaded:mushroom_soup_fluid, fluid.mfr.mushroomsoup.still.name
minefactoryreloaded:steam_fluid, Steam
minefactoryreloaded:machine_0:0, Planter
minefactoryreloaded:machine_0:1, Fisher
minefactoryreloaded:machine_0:2, Harvester
minefactoryreloaded:machine_0:3, Rancher
minefactoryreloaded:machine_0:4, Fertilizer
minefactoryreloaded:machine_0:5, Veterinary Station
minefactoryreloaded:machine_0:6, Item Collector
minefactoryreloaded:machine_0:7, Block Breaker
minefactoryreloaded:machine_0:8, Weather Collector
minefactoryreloaded:machine_0:9, Sludge Boiler
minefactoryreloaded:machine_0:10, Sewer
minefactoryreloaded:machine_0:11, Composter
minefactoryreloaded:machine_0:12, Breeder
minefactoryreloaded:machine_0:13, Grinder
minefactoryreloaded:machine_0:14, Auto-Enchanter
minefactoryreloaded:machine_0:15, Chronotyper
minefactoryreloaded:machine_1:0, Ejector
minefactoryreloaded:machine_1:1, Item Router
minefactoryreloaded:machine_1:2, Liquid Router
minefactoryreloaded:machine_1:3, Deep Storage Unit
minefactoryreloaded:machine_1:4, LiquiCrafter
minefactoryreloaded:machine_1:5, Lava Fabricator
minefactoryreloaded:machine_1:6, Steam Boiler
minefactoryreloaded:machine_1:7, Auto-Jukebox
minefactoryreloaded:machine_1:8, Unifier
minefactoryreloaded:machine_1:9, Auto-Spawner
minefactoryreloaded:machine_1:10, BioReactor
minefactoryreloaded:machine_1:11, BioFuel Generator
minefactoryreloaded:machine_1:12, Auto-Disenchanter
minefactoryreloaded:machine_1:13, Slaughterhouse
minefactoryreloaded:machine_1:14, Meat Packer
minefactoryreloaded:machine_1:15, Enchantment Router
minefactoryreloaded:machine_2:0, Laser Drill
minefactoryreloaded:machine_2:1, Laser Drill Precharger
minefactoryreloaded:machine_2:2, Auto-Anvil
minefactoryreloaded:machine_2:3, Block Smasher
minefactoryreloaded:machine_2:4, RedNote Block
minefactoryreloaded:machine_2:5, Auto-Brewer
minefactoryreloaded:machine_2:6, Fruit Picker
minefactoryreloaded:machine_2:7, Block Placer
minefactoryreloaded:machine_2:8, Mob Counter
minefactoryreloaded:machine_2:9, Steam Turbine
minefactoryreloaded:machine_2:10, Chunk Loader
minefactoryreloaded:machine_2:11, Fountain
minefactoryreloaded:machine_2:12, Mob Router
minefactoryreloaded:conveyor:16, Conveyor Belt
minefactoryreloaded:conveyor:0, Conveyor Belt (White)
minefactoryreloaded:conveyor:1, Conveyor Belt (Orange)
minefactoryreloaded:conveyor:2, Conveyor Belt (Magenta)
minefactoryreloaded:conveyor:3, Conveyor Belt (Light Blue)
minefactoryreloaded:conveyor:4, Conveyor Belt (Yellow)
minefactoryreloaded:conveyor:5, Conveyor Belt (Lime)
minefactoryreloaded:conveyor:6, Conveyor Belt (Pink)
minefactoryreloaded:conveyor:7, Conveyor Belt (Gray)
minefactoryreloaded:conveyor:8, Conveyor Belt (Light Gray)
minefactoryreloaded:conveyor:9, Conveyor Belt (Cyan)
minefactoryreloaded:conveyor:10, Conveyor Belt (Purple)
minefactoryreloaded:conveyor:11, Conveyor Belt (Blue)
minefactoryreloaded:conveyor:12, Conveyor Belt (Brown)
minefactoryreloaded:conveyor:13, Conveyor Belt (Green)
minefactoryreloaded:conveyor:14, Conveyor Belt (Red)
minefactoryreloaded:conveyor:15, Conveyor Belt (Black)
minefactoryreloaded:stained_glass:0, Stained Glass (White)
minefactoryreloaded:stained_glass:1, Stained Glass (Orange)
minefactoryreloaded:stained_glass:2, Stained Glass (Magenta)
minefactoryreloaded:stained_glass:3, Stained Glass (Light Blue)
minefactoryreloaded:stained_glass:4, Stained Glass (Yellow)
minefactoryreloaded:stained_glass:5, Stained Glass (Lime)
minefactoryreloaded:stained_glass:6, Stained Glass (Pink)
minefactoryreloaded:stained_glass:7, Stained Glass (Gray)
minefactoryreloaded:stained_glass:8, Stained Glass (Light Gray)
minefactoryreloaded:stained_glass:9, Stained Glass (Cyan)
minefactoryreloaded:stained_glass:10, Stained Glass (Purple)
minefactoryreloaded:stained_glass:11, Stained Glass (Blue)
minefactoryreloaded:stained_glass:12, Stained Glass (Brown)
minefactoryreloaded:stained_glass:13, Stained Glass (Green)
minefactoryreloaded:stained_glass:14, Stained Glass (Red)
minefactoryreloaded:stained_glass:15, Stained Glass (Black)
minefactoryreloaded:stained_glass_pane:0, Stained Glass Pane (White)
minefactoryreloaded:stained_glass_pane:1, Stained Glass Pane (Orange)
minefactoryreloaded:stained_glass_pane:2, Stained Glass Pane (Magenta)
minefactoryreloaded:stained_glass_pane:3, Stained Glass Pane (Light Blue)
minefactoryreloaded:stained_glass_pane:4, Stained Glass Pane (Yellow)
minefactoryreloaded:stained_glass_pane:5, Stained Glass Pane (Lime)
minefactoryreloaded:stained_glass_pane:6, Stained Glass Pane (Pink)
minefactoryreloaded:stained_glass_pane:7, Stained Glass Pane (Gray)
minefactoryreloaded:stained_glass_pane:8, Stained Glass Pane (Light Gray)
minefactoryreloaded:stained_glass_pane:9, Stained Glass Pane (Cyan)
minefactoryreloaded:stained_glass_pane:10, Stained Glass Pane (Purple)
minefactoryreloaded:stained_glass_pane:11, Stained Glass Pane (Blue)
minefactoryreloaded:stained_glass_pane:12, Stained Glass Pane (Brown)
minefactoryreloaded:stained_glass_pane:13, Stained Glass Pane (Green)
minefactoryreloaded:stained_glass_pane:14, Stained Glass Pane (Red)
minefactoryreloaded:stained_glass_pane:15, Stained Glass Pane (Black)
minefactoryreloaded:road:0, Road
minefactoryreloaded:road:1, Road Light
minefactoryreloaded:road:4, Road Light (Inverted)
minefactoryreloaded:plastic:0, Block of Plastic
minefactoryreloaded:plastic:1, Plastic Paver
minefactoryreloaded:plastic:2, Plastic Column
minefactoryreloaded:plastic:3, Large Plastic Bricks
minefactoryreloaded:plastic:4, Chiseled Plastic Bricks
minefactoryreloaded:plastic:5, Plastic Road
minefactoryreloaded:plastic:6, Plastic Bricks
minefactoryreloaded:brick:0, Ice Bricks
minefactoryreloaded:brick:1, Glowstone Bricks
minefactoryreloaded:brick:2, Lapis Bricks
minefactoryreloaded:brick:3, Obsidian Bricks
minefactoryreloaded:brick:4, Paved Stone Bricks
minefactoryreloaded:brick:5, Snow Bricks
minefactoryreloaded:brick:6, Large Ice Bricks
minefactoryreloaded:brick:7, Large Glowstone Bricks
minefactoryreloaded:brick:8, Large Lapis Bricks
minefactoryreloaded:brick:9, Large Obsidian Bricks
minefactoryreloaded:brick:10, Large Paved Stone Bricks
minefactoryreloaded:brick:11, Large Snow Bricks
minefactoryreloaded:brick:12, Raw Meat Block
minefactoryreloaded:brick:13, Cooked Meat Block
minefactoryreloaded:brick:14, Large Bricks
minefactoryreloaded:brick:15, Sugar Charcoal Block
minefactoryreloaded:stone:0, Smooth Blackstone
minefactoryreloaded:stone:1, Smooth Whitestone
minefactoryreloaded:stone:2, Cobble Blackstone
minefactoryreloaded:stone:3, Cobble Whitestone
minefactoryreloaded:stone:4, Large Blackstone Bricks
minefactoryreloaded:stone:5, Large Whitestone Bricks
minefactoryreloaded:stone:6, Small Blackstone Bricks
minefactoryreloaded:stone:7, Small Whitestone Bricks
minefactoryreloaded:stone:8, Blackstone Gravel
minefactoryreloaded:stone:9, Whitestone Gravel
minefactoryreloaded:stone:10, Paved Blackstone
minefactoryreloaded:stone:11, Paved Whitestone
minefactoryreloaded:pink_slime_block, Pink Slime Block
minefactoryreloaded:rubberwood_log, Rubber Wood
minefactoryreloaded:rubberwood_leaves:0, Rubber Leaves
minefactoryreloaded:rubberwood_leaves:1, Dry Rubber Leaves
minefactoryreloaded:rubberwood_sapling:0, Rubber Sapling
minefactoryreloaded:rubberwood_sapling:1, Sacred Rubber Sapling
minefactoryreloaded:rubberwood_sapling:2, Mega Rubber Sapling
minefactoryreloaded:rubberwood_sapling:3, Sacred Rubber Sapling
minefactoryreloaded:rail_cargo_dropoff, Cargo Dropoff Rail
minefactoryreloaded:rail_cargo_pickup, Cargo Pickup Rail
minefactoryreloaded:rail_passenger_dropoff, Passenger Dropoff Rail
minefactoryreloaded:rail_passenger_pickup, Passenger Pickup Rail
minefactoryreloaded:rednet_cable:0, RedNet Cable
minefactoryreloaded:rednet_cable:1, RedNet Cable
minefactoryreloaded:rednet_cable:2, RedNet Energy Cable
minefactoryreloaded:rednet_cable:3, RedNet Energy Cable
minefactoryreloaded:rednet_logic, Programmable RedNet Controller
minefactoryreloaded:rednet_panel:0, RedNet Historian
minefactoryreloaded:vine_scaffold, Vine Scaffolding
minefactoryreloaded:detcord, DetCord
minefactoryreloaded:plastic_pipe, Plastic Pipe
minefactoryreloaded:fertile_soil, Fertile Soil
minefactoryreloaded:machine_block:0, Factory Machine Block
minefactoryreloaded:machine_block:1, Programmable RedNet Controller Housing
minefactoryreloaded:tank, Plastic Tank
minefactoryreloaded:hammer, Precision Sledgehammer
minefactoryreloaded:plastic_helm, Plastic Helmet
minefactoryreloaded:plastic_chest, Plastic Breastplate
minefactoryreloaded:plastic_legs, Plastic Leggings
minefactoryreloaded:plastic_boots, Plastic Boots
minefactoryreloaded:glass_helm, Sunglasses
minefactoryreloaded:rubber_raw, Raw Rubber
minefactoryreloaded:rubber_bar, Rubber Bar
minefactoryreloaded:plastic_raw, Raw Plastic
minefactoryreloaded:plastic_sheet, Plastic Sheets
minefactoryreloaded:upgrade_radius:0, Upgrade (Lapis)
minefactoryreloaded:upgrade_radius:1, Upgrade (Tin)
minefactoryreloaded:upgrade_radius:2, Upgrade (Iron)
minefactoryreloaded:upgrade_radius:3, Upgrade (Copper)
minefactoryreloaded:upgrade_radius:4, Upgrade (Bronze)
minefactoryreloaded:upgrade_radius:5, Upgrade (Silver)
minefactoryreloaded:upgrade_radius:6, Upgrade (Gold)
minefactoryreloaded:upgrade_radius:7, Upgrade (Quartz)
minefactoryreloaded:upgrade_radius:8, Upgrade (Diamond)
minefactoryreloaded:upgrade_radius:9, Upgrade (Platinum)
minefactoryreloaded:upgrade_radius:10, Upgrade (Emerald)
minefactoryreloaded:upgrade_radius:16384, Upgrade (Cobble)
minefactoryreloaded:rednet_meter:0, RedNet Meter
minefactoryreloaded:rednet_meter:1, RedNet Multimeter
minefactoryreloaded:rednet_meter:2, Debugger
minefactoryreloaded:rednet_memory_card, PRC Memory Card
minefactoryreloaded:upgrade_logic:0, PRC LX-100 Logic Expansion Card
minefactoryreloaded:upgrade_logic:1, PRC LX-300 Logic Expansion Card
minefactoryreloaded:upgrade_logic:2, PRC LX-500 Logic Expansion Card
minefactoryreloaded:meat_ingot_raw, Raw Meat Ingot
minefactoryreloaded:meat_ingot_cooked, Cooked Meat Ingot
minefactoryreloaded:meat_nugget_raw, Raw "Meat" Nugget
minefactoryreloaded:meat_nugget_cooked, Cooked "Meat" Nugget
minefactoryreloaded:pink_slime:0, Pink Slimeball
minefactoryreloaded:pink_slime:1, Pink Slime Crystal
minefactoryreloaded:syringe_empty, Empty Syringe
minefactoryreloaded:syringe_health, Health Syringe
minefactoryreloaded:syringe_growth, Growth Syringe
minefactoryreloaded:syringe_zombie, Zombie Syringe
minefactoryreloaded:syringe_slime, Slime Embiggening Syringe
minefactoryreloaded:syringe_cure, De-Zombification Syringe
minefactoryreloaded:safari_net_launcher, Safari Net Launcher
minefactoryreloaded:safari_net_reusable, Safari Net (Reusable)
minefactoryreloaded:safari_net_single_use, Safari Net (Single-Use)
minefactoryreloaded:safari_net_jailer, Jailer's Safari Net
minefactoryreloaded:safari_net_jailer_fancy, Golden Jailer's Safari Net
minefactoryreloaded:porta_spawner, PortaSpawner
minefactoryreloaded:xp_extractor, XP Extractor
minefactoryreloaded:straw, Straw
minefactoryreloaded:milk_bottle, Milk Bottle
minefactoryreloaded:plastic_cup:0, Plastic Cup
minefactoryreloaded:plastic_bag, Plastic Bag
minefactoryreloaded:sugar_charcoal, Sugar Charcoal
minefactoryreloaded:fertilizer, Industrial Fertilizer
minefactoryreloaded:ceramic_dye:0, Ceramic Dye (White)
minefactoryreloaded:ceramic_dye:1, Ceramic Dye (Orange)
minefactoryreloaded:ceramic_dye:2, Ceramic Dye (Magenta)
minefactoryreloaded:ceramic_dye:3, Ceramic Dye (Light Blue)
minefactoryreloaded:ceramic_dye:4, Ceramic Dye (Yellow)
minefactoryreloaded:ceramic_dye:5, Ceramic Dye (Lime)
minefactoryreloaded:ceramic_dye:6, Ceramic Dye (Pink)
minefactoryreloaded:ceramic_dye:7, Ceramic Dye (Gray)
minefactoryreloaded:ceramic_dye:8, Ceramic Dye (Light Gray)
minefactoryreloaded:ceramic_dye:9, Ceramic Dye (Cyan)
minefactoryreloaded:ceramic_dye:10, Ceramic Dye (Purple)
minefactoryreloaded:ceramic_dye:11, Ceramic Dye (Blue)
minefactoryreloaded:ceramic_dye:12, Ceramic Dye (Brown)
minefactoryreloaded:ceramic_dye:13, Ceramic Dye (Green)
minefactoryreloaded:ceramic_dye:14, Ceramic Dye (Red)
minefactoryreloaded:ceramic_dye:15, Ceramic Dye (Black)
minefactoryreloaded:laser_focus:0, Laser Focus (White)
minefactoryreloaded:laser_focus:1, Laser Focus (Orange)
minefactoryreloaded:laser_focus:2, Laser Focus (Magenta)
minefactoryreloaded:laser_focus:3, Laser Focus (Light Blue)
minefactoryreloaded:laser_focus:4, Laser Focus (Yellow)
minefactoryreloaded:laser_focus:5, Laser Focus (Lime)
minefactoryreloaded:laser_focus:6, Laser Focus (Pink)
minefactoryreloaded:laser_focus:7, Laser Focus (Gray)
minefactoryreloaded:laser_focus:8, Laser Focus (Light Gray)
minefactoryreloaded:laser_focus:9, Laser Focus (Cyan)
minefactoryreloaded:laser_focus:10, Laser Focus (Purple)
minefactoryreloaded:laser_focus:11, Laser Focus (Blue)
minefactoryreloaded:laser_focus:12, Laser Focus (Brown)
minefactoryreloaded:laser_focus:13, Laser Focus (Green)
minefactoryreloaded:laser_focus:14, Laser Focus (Red)
minefactoryreloaded:laser_focus:15, Laser Focus (Black)
minefactoryreloaded:blank_record, Blank Record
minefactoryreloaded:spyglass, Spyglass
minefactoryreloaded:ruler, Ruler
minefactoryreloaded:fishing_rod, Fishing Rod
minefactoryreloaded:potato_launcher, Potato Cannon
minefactoryreloaded:needle_gun, Needlegun
minefactoryreloaded:needle_gun_ammo_empty, Needlegun Magazine
minefactoryreloaded:needle_gun_ammo_standard, Needlegun Ammo (Needles)
minefactoryreloaded:needle_gun_ammo_pierce, Needlegun Ammo (Shrapnel)
minefactoryreloaded:needle_gun_ammo_lava, Needlegun Ammo (Lava)
minefactoryreloaded:needle_gun_ammo_sludge, Needlegun Ammo (Sludge)
minefactoryreloaded:needle_gun_ammo_sewage, Needlegun Ammo (Sewage)
minefactoryreloaded:needle_gun_ammo_fire, Needlegun Ammo (Fire)
minefactoryreloaded:needle_gun_ammo_anvil, Needlegun Ammo (Anvil)
minefactoryreloaded:rocket_launcher, SPAMR Launcher
minefactoryreloaded:rocket:0, Tracking Self-Propelled Anti Material Rocket
minefactoryreloaded:rocket:1, Self-Propelled Anti Material Rocket
thermalfoundation:ore:0, Copper Ore
thermalfoundation:ore:1, Tin Ore
thermalfoundation:ore:2, Silver Ore
thermalfoundation:ore:3, Lead Ore
thermalfoundation:ore:4, Aluminum Ore
thermalfoundation:ore:5, Nickel Ore
thermalfoundation:ore:6, Platinum Ore
thermalfoundation:ore:7, Iridium Ore
thermalfoundation:ore:8, Mana Infused Ore
thermalfoundation:ore_fluid:0, Oil Sand
thermalfoundation:ore_fluid:1, Oil Shale
thermalfoundation:ore_fluid:2, Destabilized Redstone Ore
thermalfoundation:ore_fluid:3, Energized Netherrack
thermalfoundation:ore_fluid:4, Resonant End Stone
thermalfoundation:storage:0, Copper Block
thermalfoundation:storage:1, Tin Block
thermalfoundation:storage:2, Silver Block
thermalfoundation:storage:3, Lead Block
thermalfoundation:storage:4, Aluminum Block
thermalfoundation:storage:5, Nickel Block
thermalfoundation:storage:6, Platinum Block
thermalfoundation:storage:7, Iridium Block
thermalfoundation:storage:8, Mana Infused Block
thermalfoundation:storage_alloy:0, Steel Block
thermalfoundation:storage_alloy:1, Electrum Block
thermalfoundation:storage_alloy:2, Invar Block
thermalfoundation:storage_alloy:3, Bronze Block
thermalfoundation:storage_alloy:4, Constantan Block
thermalfoundation:storage_alloy:5, Signalum Block
thermalfoundation:storage_alloy:6, Lumium Block
thermalfoundation:storage_alloy:7, Enderium Block
thermalfoundation:glass:0, Hardened Copper Glass
thermalfoundation:glass:1, Hardened Tin Glass
thermalfoundation:glass:2, Hardened Silver Glass
thermalfoundation:glass:3, Hardened Glass
thermalfoundation:glass:4, Hardened Aluminum Glass
thermalfoundation:glass:5, Hardened Nickel Glass
thermalfoundation:glass:6, Hardened Platinum Glass
thermalfoundation:glass:7, Hardened Iridium Glass
thermalfoundation:glass:8, Hardened Mana Infused Glass
thermalfoundation:glass_alloy:0, Hardened Steel Glass
thermalfoundation:glass_alloy:1, Hardened Electrum Glass
thermalfoundation:glass_alloy:2, Hardened Invar Glass
thermalfoundation:glass_alloy:3, Hardened Bronze Glass
thermalfoundation:glass_alloy:4, Hardened Constantan Glass
thermalfoundation:glass_alloy:5, Hardened Signalum Glass
thermalfoundation:glass_alloy:6, Hardened Lumium Glass
thermalfoundation:glass_alloy:7, Hardened Enderium Glass
thermalfoundation:rockwool:0, Black Rockwool
thermalfoundation:rockwool:1, Red Rockwool
thermalfoundation:rockwool:2, Green Rockwool
thermalfoundation:rockwool:3, Brown Rockwool
thermalfoundation:rockwool:4, Blue Rockwool
thermalfoundation:rockwool:5, Purple Rockwool
thermalfoundation:rockwool:6, Cyan Rockwool
thermalfoundation:rockwool:7, Light Gray Rockwool
thermalfoundation:rockwool:8, Gray Rockwool
thermalfoundation:rockwool:9, Pink Rockwool
thermalfoundation:rockwool:10, Lime Rockwool
thermalfoundation:rockwool:11, Yellow Rockwool
thermalfoundation:rockwool:12, Light Blue Rockwool
thermalfoundation:rockwool:13, Magenta Rockwool
thermalfoundation:rockwool:14, Orange Rockwool
thermalfoundation:rockwool:15, White Rockwool
thermalfoundation:wrench:0, Crescent Hammer
thermalfoundation:meter:0, Multimeter
thermalfoundation:tome:0, Forge Lexicon
thermalfoundation:security:0, Signalum Security Lock
thermalfoundation:diagram:0, Schematic
thermalfoundation:diagram:3, Redprint
thermalfoundation:coin:0, Iron Coin
thermalfoundation:coin:1, Gold Coin
thermalfoundation:coin:64, Copper Coin
thermalfoundation:coin:65, Tin Coin
thermalfoundation:coin:66, Silver Coin
thermalfoundation:coin:67, Lead Coin
thermalfoundation:coin:68, Aluminum Coin
thermalfoundation:coin:69, Nickel Coin
thermalfoundation:coin:70, Platinum Coin
thermalfoundation:coin:71, Iridium Coin
thermalfoundation:coin:72, Mana Infused Coin
thermalfoundation:coin:96, Steel Coin
thermalfoundation:coin:97, Electrum Coin
thermalfoundation:coin:98, Invar Coin
thermalfoundation:coin:99, Bronze Coin
thermalfoundation:coin:100, Constantan Coin
thermalfoundation:coin:101, Signalum Coin
thermalfoundation:coin:102, Lumium Coin
thermalfoundation:coin:103, Enderium Coin
thermalfoundation:fertilizer:0, Phyto-Gro
thermalfoundation:fertilizer:1, Rich Phyto-Gro
thermalfoundation:fertilizer:2, Fluxed Phyto-Gro
thermalfoundation:material:0, Pulverized Iron
thermalfoundation:material:1, Pulverized Gold
thermalfoundation:material:16, Diamond Nugget
thermalfoundation:material:24, Iron Gear
thermalfoundation:material:25, Gold Gear
thermalfoundation:material:32, Iron Plate
thermalfoundation:material:33, Gold Plate
thermalfoundation:material:64, Pulverized Copper
thermalfoundation:material:65, Pulverized Tin
thermalfoundation:material:66, Pulverized Silver
thermalfoundation:material:67, Pulverized Lead
thermalfoundation:material:68, Pulverized Aluminum
thermalfoundation:material:69, Pulverized Nickel
thermalfoundation:material:70, Pulverized Platinum
thermalfoundation:material:71, Pulverized Iridium
thermalfoundation:material:72, Pulverized Mana Infused Metal
thermalfoundation:material:96, Steel Blend
thermalfoundation:material:97, Electrum Blend
thermalfoundation:material:98, Invar Blend
thermalfoundation:material:99, Bronze Blend
thermalfoundation:material:100, Constantan Blend
thermalfoundation:material:101, Signalum Blend
thermalfoundation:material:102, Lumium Blend
thermalfoundation:material:103, Enderium Blend
thermalfoundation:material:128, Copper Ingot
thermalfoundation:material:129, Tin Ingot
thermalfoundation:material:130, Silver Ingot
thermalfoundation:material:131, Lead Ingot
thermalfoundation:material:132, Aluminum Ingot
